4.472135955
11.1803398875
(25, 27, 36.796738985948195)
(25, 28, 37.53664875824692)
(25, 29, 38.28837943815329)
(25, 30, 39.05124837953327)
(25, 31, 39.824615503479755)
(25, 32, 40.607881008493905)
(25, 33, 41.400483088968905)
(25, 34, 42.20189569201838)
(25, 35, 43.01162633521314)
(25, 36, 43.829214001622255)
(25, 37, 44.654227123532216)
(25, 38, 45.48626166217664)
(25, 39, 46.32493928760188)
(25, 40, 47.16990566028302)
(25, 41, 48.02082881417188)
(25, 42, 48.877397639399746)
(25, 43, 49.73932046178355)
(25, 44, 50.60632371551998)
(25, 45, 51.478150704935004)
(25, 46, 52.354560450833695)
(25, 47, 53.23532661682466)
(25, 48, 54.120236510939236)
(25, 49, 55.00909015790027)
(25, 50, 55.90169943749474)
(25, 51, 56.79788728465171)
(25, 52, 57.697486947006624)
(25, 53, 58.60034129593445)
(25, 54, 59.50630218724736)
(25, 55, 60.41522986797286)
(25, 56, 61.326992425847855)
(25, 57, 62.24146527838174)
(25, 58, 63.15853069855251)
(25, 59, 64.07807737440318)
(25, 60, 65.0)
(25, 61, 65.92419889539804)
(25, 62, 66.85057965343307)
(25, 63, 67.77905281132217)
(25, 64, 68.70953354520753)
(25, 65, 69.6419413859206)
(25, 66, 70.57619995437555)
(25, 67, 71.5122367151245)
(25, 68, 72.44998274671983)
(25, 69, 73.38937252763509)
(25, 70, 74.33034373659252)
(25, 71, 75.27283706623525)
(25, 72, 76.21679604916491)
(25, 73, 77.1621668954417)
(25, 74, 78.10889834071403)
(25, 75, 79.05694150420949)
(25, 76, 80.00624975587844)
(25, 77, 80.95677859203639)
(25, 78, 81.9084855189009)
(25, 79, 82.86132994346639)
(25, 80, 83.81527307120105)
(25, 81, 84.77027781009096)
(25, 82, 85.72630868059116)
(25, 83, 86.68333173107735)
(25, 84, 87.64131445842195)
(25, 85, 88.60022573334675)
(25, 86, 89.56003573022959)
(25, 87, 90.52071586106685)
(25, 88, 91.48223871331527)
(25, 89, 92.44457799135652)
(25, 90, 93.40770846134703)
(25, 91, 94.37160589923221)
(25, 92, 95.33624704172071)
(25, 93, 96.30160954002794)
(25, 94, 97.26767191621273)
(25, 95, 98.2344135219425)
(25, 96, 99.20181449953424)
(25, 97, 100.16985574512923)
(25, 98, 101.13851887386922)
(25, 99, 102.1077861869505)
(26, 0, 26.0)
(26, 1, 26.019223662515376)
(26, 2, 26.076809620810597)
(26, 3, 26.1725046566048)
(26, 4, 26.30589287593181)
(26, 5, 26.476404589747453)
(26, 6, 26.68332812825267)
(26, 7, 26.92582403567252)
(26, 8, 27.202941017470888)
(26, 9, 27.51363298439521)
(26, 10, 27.85677655436824)
(26, 11, 28.231188426986208)
(26, 12, 28.635642126552707)
(26, 13, 29.068883707497267)
(26, 14, 29.5296461204668)
(26, 15, 30.01666203960727)
(26, 16, 30.528675044947494)
(26, 17, 31.064449134018133)
(26, 18, 31.622776601683793)
(26, 19, 32.202484376209235)
(26, 20, 32.802438933713454)
(26, 21, 33.421549934136806)
(26, 22, 34.058772731852805)
(26, 23, 34.713109915419565)
(26, 24, 35.38361202590826)
(26, 25, 36.069377593742864)
(26, 26, 36.76955262170047)
(26, 27, 37.48332962798263)
(26, 28, 38.2099463490856)
(26, 29, 38.948684188300895)
(26, 30, 39.698866482558415)
(26, 31, 40.45985664828782)
(26, 32, 41.23105625617661)
(26, 33, 42.01190307520001)
(26, 34, 42.80186911806539)
(26, 35, 43.60045871318328)
(26, 36, 44.40720662234904)
(26, 37, 45.221676218380054)
(26, 38, 46.04345773288535)
(26, 39, 46.87216658103186)
(26, 40, 47.70744176750625)
(26, 41, 48.54894437575342)
(26, 42, 49.39635614091387)
(26, 43, 50.24937810560445)
(26, 44, 51.10772935672255)
(26, 45, 51.97114584074513)
(26, 46, 52.839379254491625)
(26, 47, 53.71219600798314)
(26, 48, 54.589376255824725)
(26, 49, 55.47071299343465)
(26, 50, 56.356011214421486)
(26, 51, 57.245087125446844)
(26, 52, 58.137767414994535)
(26, 53, 59.033888572581766)
(26, 54, 59.93329625508679)
(26, 55, 60.83584469702052)
(26, 56, 61.741396161732524)
(26, 57, 62.64982043070834)
(26, 58, 63.56099432828282)
(26, 59, 64.47480127925948)
(26, 60, 65.39113089708727)
(26, 61, 66.30987860040162)
(26, 62, 67.23094525588644)
(26, 63, 68.15423684555495)
(26, 64, 69.07966415668217)
(26, 65, 70.00714249274856)
(26, 66, 70.9365914038728)
(26, 67, 71.8679344353238)
(26, 68, 72.80109889280519)
(26, 69, 73.7360156233031)
(26, 70, 74.67261881037788)
(26, 71, 75.61084578286372)
(26, 72, 76.55063683601855)
(26, 73, 77.4919350642375)
(26, 74, 78.43468620451031)
(26, 75, 79.37883848986453)
(26, 76, 80.32434251209281)
(26, 77, 81.27115109311545)
(26, 78, 82.21921916437786)
(26, 79, 83.16850365372699)
(26, 80, 84.11896337925236)
(26, 81, 85.07055894961546)
(26, 82, 86.02325267042627)
(26, 83, 86.97700845625813)
(26, 84, 87.93179174792243)
(26, 85, 88.88756943465155)
(26, 86, 89.8443097808648)
(26, 87, 90.80198235721508)
(26, 88, 91.76055797563569)
(26, 89, 92.72000862812729)
(26, 90, 93.68030742904295)
(26, 91, 94.64142856064674)
(26, 92, 95.60334722173695)
(26, 93, 96.56603957913983)
(26, 94, 97.52948272189288)
(26, 95, 98.49365461794989)
(26, 96, 99.45853407325085)
(26, 97, 100.42410069301094)
(26, 98, 101.39033484509261)
(26, 99, 102.35721762533407)
(27, 0, 27.0)
(27, 1, 27.018512172212592)
(27, 2, 27.073972741361768)
(27, 3, 27.16615541441225)
(27, 4, 27.294688127912362)
(27, 5, 27.459060435491963)
(27, 6, 27.65863337187866)
(27, 7, 27.892651361962706)
(27, 8, 28.160255680657446)
(27, 9, 28.460498941515414)
(27, 10, 28.792360097775937)
(27, 11, 29.154759474226502)
(27, 12, 29.546573405388315)
(27, 13, 29.966648127543394)
(27, 14, 30.4138126514911)
(27, 15, 30.886890422961002)
(27, 16, 31.38470965295043)
(27, 17, 31.906112267087632)
(27, 18, 32.449961479175904)
(27, 19, 33.015148038438355)
(27, 20, 33.60059523282288)
(27, 21, 34.20526275297414)
(27, 22, 34.828149534535996)
(27, 23, 35.4682957019364)
(27, 24, 36.124783736376884)
(27, 25, 36.796738985948195)
(27, 26, 37.48332962798263)
(27, 27, 38.18376618407357)
(27, 28, 38.897300677553446)
(27, 29, 39.6232255123179)
(27, 30, 40.36087214122113)
(27, 31, 41.10960958218893)
(27, 32, 41.86884283091664)
(27, 33, 42.638011210655684)
(27, 34, 43.41658669218482)
(27, 35, 44.204072210600685)
(27, 36, 45.0)
(27, 37, 45.803929962395145)
(27, 38, 46.61544808322666)
(27, 39, 47.43416490252569)
(27, 40, 48.25971404805462)
(27, 41, 49.09175083453431)
(27, 42, 49.92995093127971)
(27, 43, 50.774009099144415)
(27, 44, 51.62363799656123)
(27, 45, 52.478567053607705)
(27, 46, 53.33854141237835)
(27, 47, 54.20332093147061)
(27, 48, 55.072679252057455)
(27, 49, 55.94640292279746)
(27, 50, 56.824290580701486)
(27, 51, 57.706152185014034)
(27, 52, 58.59180830116101)
(27, 53, 59.481089431852205)
(27, 54, 60.37383539249432)
(27, 55, 61.26989472816156)
(27, 56, 62.16912416947821)
(27, 57, 63.071388124885914)
(27, 58, 63.97655820689325)
(27, 59, 64.88451279003334)
(27, 60, 65.79513659838392)
(27, 61, 66.70832032063167)
(27, 62, 67.62396025078685)
(27, 63, 68.54195795277518)
(27, 64, 69.46221994724903)
(27, 65, 70.3846574190711)
(27, 66, 71.30918594402827)
(27, 67, 72.2357252334328)
(27, 68, 73.16419889536138)
(27, 69, 74.09453421137081)
(27, 70, 75.02666192761077)
(27, 71, 75.96051605933177)
(27, 72, 76.89603370785778)
(27, 73, 77.83315488916018)
(27, 74, 78.77182237323191)
(27, 75, 79.71198153351854)
(27, 76, 80.65358020571685)
(27, 77, 81.59656855530139)
(27, 78, 82.54089895318563)
(27, 79, 83.48652585896721)
(27, 80, 84.43340571124678)
(27, 81, 85.38149682454625)
(27, 82, 86.33075929238663)
(27, 83, 87.28115489611719)
(27, 84, 88.23264701911646)
(27, 85, 89.1852005660132)
(27, 86, 90.13878188659973)
(27, 87, 91.09335870413386)
(27, 88, 92.04890004774636)
(27, 89, 93.00537618869137)
(27, 90, 93.96275858019496)
(27, 91, 94.92101980067429)
(27, 92, 95.88013350011565)
(27, 93, 96.84007434941384)
(27, 94, 97.8008179924892)
(27, 95, 98.76234100101111)
(27, 96, 99.72462083156798)
(27, 97, 100.68763578513501)
(27, 98, 101.65136496870073)
(27, 99, 102.61578825892242)
(28, 0, 28.0)
(28, 1, 28.0178514522438)
(28, 2, 28.071337695236398)
(28, 3, 28.160255680657446)
(28, 4, 28.284271247461902)
(28, 5, 28.442925306655784)
(28, 6, 28.635642126552707)
(28, 7, 28.861739379323623)
(28, 8, 29.120439557122072)
(28, 9, 29.410882339705484)
(28, 10, 29.732137494637012)
(28, 11, 30.083217912982647)
(28, 12, 30.463092423455635)
(28, 13, 30.870698080866262)
(28, 14, 31.304951684997057)
(28, 15, 31.76476034853718)
(28, 16, 32.2490309931942)
(28, 17, 32.7566787083184)
(28, 18, 33.28663395418648)
(28, 19, 33.83784863137726)
(28, 20, 34.40930106817051)
(28, 21, 35.0)
(28, 22, 35.608987629529715)
(28, 23, 36.235341863986875)
(28, 24, 36.87817782917155)
(28, 25, 37.53664875824692)
(28, 26, 38.2099463490856)
(28, 27, 38.897300677553446)
(28, 28, 39.59797974644666)
(28, 29, 40.311288741492746)
(28, 30, 41.036569057366385)
(28, 31, 41.773197148410844)
(28, 32, 42.5205832509386)
(28, 33, 43.278170016764804)
(28, 34, 44.04543109109048)
(28, 35, 44.82186966202994)
(28, 36, 45.60701700396552)
(28, 37, 46.400431032480725)
(28, 38, 47.20169488482379)
(28, 39, 48.010415536631214)
(28, 40, 48.82622246293481)
(28, 41, 49.64876634922564)
(28, 42, 50.47771785649585)
(28, 43, 51.31276644267)
(28, 44, 52.15361924162119)
(28, 45, 53.0)
(28, 46, 53.85164807134504)
(28, 47, 54.70831746635972)
(28, 48, 55.569775957799216)
(28, 49, 56.43580423808985)
(28, 50, 57.30619512757761)
(28, 51, 58.180752831155424)
(28, 52, 59.0592922409336)
(28, 53, 59.941638282582836)
(28, 54, 60.8276253029822)
(28, 55, 61.71709649683789)
(28, 56, 62.609903369994115)
(28, 57, 63.50590523722971)
(28, 58, 64.40496875241847)
(28, 59, 65.30696746902278)
(28, 60, 66.2117814289874)
(28, 61, 67.11929677819934)
(28, 62, 68.0294054067798)
(28, 63, 68.94200461257273)
(28, 64, 69.85699678629192)
(28, 65, 70.77428911688199)
(28, 66, 71.69379331573968)
(28, 67, 72.61542535852834)
(28, 68, 73.53910524340094)
(28, 69, 74.46475676452586)
(28, 70, 75.39230729988306)
(28, 71, 76.32168761236873)
(28, 72, 77.25283166331187)
(28, 73, 78.18567643756751)
(28, 74, 79.12016177940993)
(28, 75, 80.05623023850174)
(28, 76, 80.99382692526635)
(28, 77, 81.93289937503738)
(28, 78, 82.87339742040264)
(28, 79, 83.81527307120105)
(28, 80, 84.75848040166836)
(28, 81, 85.70297544426332)
(28, 82, 86.64871608973787)
(28, 83, 87.5956619930462)
(28, 84, 88.54377448471462)
(28, 85, 89.49301648732151)
(28, 86, 90.44335243676011)
(28, 87, 91.39474820797966)
(28, 88, 92.34717104492157)
(28, 89, 93.30058949438637)
(28, 90, 94.25497334358543)
(28, 91, 95.2102935611481)
(28, 92, 96.16652224137046)
(28, 93, 97.12363255150623)
(28, 94, 98.08159868191383)
(28, 95, 99.04039579888602)
(28, 96, 100.0)
(28, 97, 100.96038827183659)
(28, 98, 101.92153844992725)
(28, 99, 102.88342918079665)
(29, 0, 29.0)
(29, 1, 29.017236257093817)
(29, 2, 29.068883707497267)
(29, 3, 29.154759474226502)
(29, 4, 29.274562336608895)
(29, 5, 29.427877939124322)
(29, 6, 29.614185789921695)
(29, 7, 29.832867780352597)
(29, 8, 30.083217912982647)
(29, 9, 30.364452901377952)
(29, 10, 30.675723300355934)
(29, 11, 31.016124838541646)
(29, 12, 31.38470965295043)
(29, 13, 31.78049716414141)
(29, 14, 32.202484376209235)
(29, 15, 32.64965543462902)
(29, 16, 33.12099032335839)
(29, 17, 33.61547262794322)
(29, 18, 34.132096331752024)
(29, 19, 34.66987164671943)
(29, 20, 35.22782990761707)
(29, 21, 35.805027579936315)
(29, 22, 36.40054944640259)
(29, 23, 37.013511046643494)
(29, 24, 37.64306044943742)
(29, 25, 38.28837943815329)
(29, 26, 38.948684188300895)
(29, 27, 39.6232255123179)
(29, 28, 40.311288741492746)
(29, 29, 41.012193308819754)
(29, 30, 41.72529209005013)
(29, 31, 42.44997055358225)
(29, 32, 43.18564576337837)
(29, 33, 43.93176527297759)
(29, 34, 44.68780594300866)
(29, 35, 45.45327270945405)
(29, 36, 46.22769732530488)
(29, 37, 47.01063709417264)
(29, 38, 47.80167361086848)
(29, 39, 48.60041152089147)
(29, 40, 49.4064773081425)
(29, 41, 50.21951811795888)
(29, 42, 51.03920062069938)
(29, 43, 51.86520991955976)
(29, 44, 52.69724850502159)
(29, 45, 53.53503525729669)
(29, 46, 54.378304497290095)
(29, 47, 55.226805085936306)
(29, 48, 56.08029957123981)
(29, 49, 56.938563381947034)
(29, 50, 57.8013840664737)
(29, 51, 58.66856057549052)
(29, 52, 59.53990258641679)
(29, 53, 60.41522986797286)
(29, 54, 61.29437168288782)
(29, 55, 62.177166226839255)
(29, 56, 63.06346010171025)
(29, 57, 63.953107821277925)
(29, 58, 64.8459713474939)
(29, 59, 65.7419196555744)
(29, 60, 66.64082832618455)
(29, 61, 67.54257916307313)
(29, 62, 68.4470598345904)
(29, 63, 69.35416353759881)
(29, 64, 70.26378868236469)
(29, 65, 71.17583859709698)
(29, 66, 72.09022125087424)
(29, 67, 73.00684899377592)
(29, 68, 73.92563831310488)
(29, 69, 74.84650960465692)
(29, 70, 75.76938695805846)
(29, 71, 76.69419795525604)
(29, 72, 77.62087348130012)
(29, 73, 78.54934754662193)
(29, 74, 79.47955712005447)
(29, 75, 80.4114419718985)
(29, 76, 81.34494452638098)
(29, 77, 82.28000972289685)
(29, 78, 83.21658488546619)
(29, 79, 84.15461959987698)
(29, 80, 85.09406559801923)
(29, 81, 86.03487664894976)
(29, 82, 86.97700845625813)
(29, 83, 87.92041856133307)
(29, 84, 88.86506625215557)
(29, 85, 89.81091247727082)
(29, 86, 90.75791976461338)
(29, 87, 91.706052144883)
(29, 88, 92.65527507918802)
(29, 89, 93.60555539069249)
(29, 90, 94.5568612000208)
(29, 91, 95.50916186418976)
(29, 92, 96.46242791885346)
(29, 93, 97.41663102366043)
(29, 94, 98.37174391053561)
(29, 95, 99.32774033471213)
(29, 96, 100.2845950283492)
(29, 97, 101.24228365658294)
(29, 98, 102.20078277586722)
(29, 99, 103.16006979447037)
(30, 0, 30.0)
(30, 1, 30.01666203960727)
(30, 2, 30.066592756745816)
(30, 3, 30.14962686336267)
(30, 4, 30.265491900843113)
(30, 5, 30.4138126514911)
(30, 6, 30.59411708155671)
(30, 7, 30.805843601498726)
(30, 8, 31.04834939252005)
(30, 9, 31.32091952673165)
(30, 10, 31.622776601683793)
(30, 11, 31.953090617340916)
(30, 12, 32.31098884280702)
(30, 13, 32.69556544854363)
(30, 14, 33.1058907144937)
(30, 15, 33.54101966249684)
(30, 16, 34.0)
(30, 17, 34.48187929913333)
(30, 18, 34.9857113690718)
(30, 19, 35.510561809129406)
(30, 20, 36.05551275463989)
(30, 21, 36.61966684720111)
(30, 22, 37.20215047547655)
(30, 23, 37.8021163428716)
(30, 24, 38.41874542459709)
(30, 25, 39.05124837953327)
(30, 26, 39.698866482558415)
(30, 27, 40.36087214122113)
(30, 28, 41.036569057366385)
(30, 29, 41.72529209005013)
(30, 30, 42.42640687119285)
(30, 31, 43.139309220245984)
(30, 32, 43.86342439892262)
(30, 33, 44.598206241955516)
(30, 34, 45.34313619501854)
(30, 35, 46.09772228646444)
(30, 36, 46.861498055439924)
(30, 37, 47.634021455258214)
(30, 38, 48.41487374764082)
(30, 39, 49.20365840057018)
(30, 40, 50.0)
(30, 41, 50.80354318352215)
(30, 42, 51.61395160225576)
(30, 43, 52.43090691567332)
(30, 44, 53.25410782277739)
(30, 45, 54.08326913195984)
(30, 46, 54.91812087098393)
(30, 47, 55.758407437802596)
(30, 48, 56.60388679233962)
(30, 49, 57.4543296888929)
(30, 50, 58.309518948453004)
(30, 51, 59.16924876994806)
(30, 52, 60.03332407921454)
(30, 53, 60.90155991434045)
(30, 54, 61.773780845922005)
(30, 55, 62.64982043070834)
(30, 56, 63.52952069707436)
(30, 57, 64.41273166075166)
(30, 58, 65.29931086925804)
(30, 59, 66.18912297349165)
(30, 60, 67.08203932499369)
(30, 61, 67.97793759742936)
(30, 62, 68.87670143089025)
(30, 63, 69.77822009767804)
(30, 64, 70.68238818828917)
(30, 65, 71.58910531638176)
(30, 66, 72.49827584156743)
(30, 67, 73.40980860893181)
(30, 68, 74.32361670424818)
(30, 69, 75.23961722390672)
(30, 70, 76.15773105863909)
(30, 71, 77.07788269017254)
(30, 72, 78.0)
(30, 73, 78.92401408950256)
(30, 74, 79.84985911070852)
(30, 75, 80.77747210701756)
(30, 76, 81.70679286326198)
(30, 77, 82.63776376451628)
(30, 78, 83.57032966310472)
(30, 79, 84.50443775329198)
(30, 80, 85.44003745317531)
(30, 81, 86.37708029332781)
(30, 82, 87.31551981177229)
(30, 83, 88.25531145489205)
(30, 84, 89.19641248391103)
(30, 85, 90.13878188659973)
(30, 86, 91.0823802938856)
(30, 87, 92.02716990106781)
(30, 88, 92.97311439335567)
(30, 89, 93.92017887546851)
(30, 90, 94.86832980505137)
(30, 91, 95.81753492967766)
(30, 92, 96.76776322722355)
(30, 93, 97.71898484941399)
(30, 94, 98.67117106835208)
(30, 95, 99.62429422585637)
(30, 96, 100.57832768544127)
(30, 97, 101.53324578678651)
(30, 98, 102.48902380255166)
(30, 99, 103.4456378974)
(31, 0, 31.0)
(31, 1, 31.016124838541646)
(31, 2, 31.064449134018133)
(31, 3, 31.144823004794873)
(31, 4, 31.25699921617557)
(31, 5, 31.400636936215164)
(31, 6, 31.575306807693888)
(31, 7, 31.78049716414141)
(31, 8, 32.01562118716424)
(31, 9, 32.28002478313795)
(31, 10, 32.57299494980466)
(31, 11, 32.89376840679705)
(31, 12, 33.24154027718932)
(31, 13, 33.61547262794322)
(31, 14, 34.0147027033899)
(31, 15, 34.438350715445125)
(31, 16, 34.88552708502482)
(31, 17, 35.35533905932738)
(31, 18, 35.84689665786984)
(31, 19, 36.359317925395686)
(31, 20, 36.89173349139343)
(31, 21, 37.44329045369811)
(31, 22, 38.01315561749642)
(31, 23, 38.600518131237564)
(31, 24, 39.20459156782532)
(31, 25, 39.824615503479755)
(31, 26, 40.45985664828782)
(31, 27, 41.10960958218893)
(31, 28, 41.773197148410844)
(31, 29, 42.44997055358225)
(31, 30, 43.139309220245984)
(31, 31, 43.840620433565945)
(31, 32, 44.553338819890925)
(31, 33, 45.27692569068709)
(31, 34, 46.010868281309364)
(31, 35, 46.75467891024384)
(31, 36, 47.50789408087881)
(31, 37, 48.27007354458868)
(31, 38, 49.040799340956916)
(31, 39, 49.8196748283246)
(31, 40, 50.60632371551998)
(31, 41, 51.40038910358559)
(31, 42, 52.20153254455275)
(31, 43, 53.009433122794285)
(31, 44, 53.823786563191554)
(31, 45, 54.644304369257)
(31, 46, 55.47071299343465)
(31, 47, 56.302753041036986)
(31, 48, 57.14017850864661)
(31, 49, 57.982756057296896)
(31, 50, 58.83026432033091)
(31, 51, 59.682493245507096)
(31, 52, 60.53924347066124)
(31, 53, 61.40032573203501)
(31, 54, 62.26556030423239)
(31, 55, 63.13477647065839)
(31, 56, 64.00781202322104)
(31, 57, 64.88451279003334)
(31, 58, 65.76473218982953)
(31, 59, 66.64833081180653)
(31, 60, 67.53517601961218)
(31, 61, 68.42514157822401)
(31, 62, 69.31810730249349)
(31, 63, 70.21395872616783)
(31, 64, 71.11258679024411)
(31, 65, 72.01388754955533)
(31, 66, 72.91776189653656)
(31, 67, 73.824115301167)
(31, 68, 74.73285756613352)
(31, 69, 75.64390259630977)
(31, 70, 76.55716818169282)
(31, 71, 77.47257579298626)
(31, 72, 78.39005038906404)
(31, 73, 79.30952023559341)
(31, 74, 80.23091673413684)
(31, 75, 81.15417426109393)
(31, 76, 82.0792300158816)
(31, 77, 83.00602387778854)
(31, 78, 83.93449827097318)
(31, 79, 84.86459803710851)
(31, 80, 85.7962703152066)
(31, 81, 86.7294644281861)
(31, 82, 87.66413177577246)
(31, 83, 88.60022573334675)
(31, 84, 89.5377015563835)
(31, 85, 90.47651629014017)
(31, 86, 91.4166286842826)
(31, 87, 92.35799911215054)
(31, 88, 93.30058949438637)
(31, 89, 94.2443632266673)
(31, 90, 95.1892851112981)
(31, 91, 96.13532129243653)
(31, 92, 97.082439194738)
(31, 93, 98.03060746521976)
(31, 94, 98.97979591815695)
(31, 95, 99.92997548283498)
(31, 96, 100.88111815399351)
(31, 97, 101.83319694480774)
(31, 98, 102.7861858422619)
(31, 99, 103.74005976477939)
(32, 0, 32.0)
(32, 1, 32.01562118716424)
(32, 2, 32.0624390837628)
(32, 3, 32.14031735997639)
(32, 4, 32.2490309931942)
(32, 5, 32.38826948140329)
(32, 6, 32.55764119219941)
(32, 7, 32.7566787083184)
(32, 8, 32.984845004941285)
(32, 9, 33.24154027718932)
(32, 10, 33.52610922848042)
(32, 11, 33.83784863137726)
(32, 12, 34.17601498127012)
(32, 13, 34.539832078341085)
(32, 14, 34.92849839314596)
(32, 15, 35.34119409414458)
(32, 16, 35.77708763999664)
(32, 17, 36.235341863986875)
(32, 18, 36.71511950137164)
(32, 19, 37.21558813185679)
(32, 20, 37.73592452822641)
(32, 21, 38.27531841800928)
(32, 22, 38.8329756778952)
(32, 23, 39.408120990476064)
(32, 24, 40.0)
(32, 25, 40.607881008493905)
(32, 26, 41.23105625617661)
(32, 27, 41.86884283091664)
(32, 28, 42.5205832509386)
(32, 29, 43.18564576337837)
(32, 30, 43.86342439892262)
(32, 31, 44.553338819890925)
(32, 32, 45.254833995939045)
(32, 33, 45.967379738244816)
(32, 34, 46.69047011971501)
(32, 35, 47.4236228055175)
(32, 36, 48.16637831516918)
(32, 37, 48.91829923454004)
(32, 38, 49.678969393496885)
(32, 39, 50.44799302251776)
(32, 40, 51.22499389946279)
(32, 41, 52.009614495783374)
(32, 42, 52.80151512977634)
(32, 43, 53.600373133029585)
(32, 44, 54.405882034941776)
(32, 45, 55.21775076911409)
(32, 46, 56.0357029044876)
(32, 47, 56.859475903318)
(32, 48, 57.688820407423826)
(32, 49, 58.52349955359813)
(32, 50, 59.36328831862332)
(32, 51, 60.207972893961475)
(32, 52, 61.05735008989499)
(32, 53, 61.91122676865643)
(32, 54, 62.76941930590086)
(32, 55, 63.631753079732135)
(32, 56, 64.4980619863884)
(32, 57, 65.36818798161687)
(32, 58, 66.24198064671678)
(32, 59, 67.11929677819934)
(32, 60, 68.0)
(32, 61, 68.8839603971781)
(32, 62, 69.77105417004964)
(32, 63, 70.66116330771806)
(32, 64, 71.55417527999327)
(32, 65, 72.44998274671983)
(32, 66, 73.348483283569)
(32, 67, 74.24957912338628)
(32, 68, 75.15317691222374)
(32, 69, 76.05918747922567)
(32, 70, 76.96752561957543)
(32, 71, 77.87810988975015)
(32, 72, 78.79086241436883)
(32, 73, 79.7057087039567)
(32, 74, 80.62257748298549)
(32, 75, 81.54140052758476)
(32, 76, 82.46211251235322)
(32, 77, 83.38465086573187)
(32, 78, 84.30895563343196)
(32, 79, 85.23496934944014)
(32, 80, 86.16263691415206)
(32, 81, 87.09190547921202)
(32, 82, 88.02272433866155)
(32, 83, 88.95504482602435)
(32, 84, 89.88882021697692)
(32, 85, 90.82400563727631)
(32, 86, 91.76055797563569)
(32, 87, 92.69843580125827)
(32, 88, 93.637599285757)
(32, 89, 94.57801012920498)
(32, 90, 95.51963149007642)
(32, 91, 96.46242791885346)
(32, 92, 97.40636529508737)
(32, 93, 98.35141076771599)
(32, 94, 99.29753269845128)
(32, 95, 100.24470060806208)
(32, 96, 101.19288512538814)
(32, 97, 102.1420579389313)
(32, 98, 103.09219175087898)
(32, 99, 104.04326023342406)
(33, 0, 33.0)
(33, 1, 33.015148038438355)
(33, 2, 33.06055050963308)
(33, 3, 33.13608305156178)
(33, 4, 33.24154027718932)
(33, 5, 33.37663853655727)
(33, 6, 33.54101966249684)
(33, 7, 33.734255586866)
(33, 8, 33.95585369269929)
(33, 9, 34.20526275297414)
(33, 10, 34.48187929913333)
(33, 11, 34.785054261852174)
(33, 12, 35.11409973215888)
(33, 13, 35.4682957019364)
(33, 14, 35.84689665786984)
(33, 15, 36.24913792078372)
(33, 16, 36.6742416417845)
(33, 17, 37.12142238654117)
(33, 18, 37.589892258425)
(33, 19, 38.07886552931954)
(33, 20, 38.58756276314948)
(33, 21, 39.11521443121589)
(33, 22, 39.66106403010388)
(33, 23, 40.22437072223753)
(33, 24, 40.80441152620633)
(33, 25, 41.400483088968905)
(33, 26, 42.01190307520001)
(33, 27, 42.638011210655684)
(33, 28, 43.278170016764804)
(33, 29, 43.93176527297759)
(33, 30, 44.598206241955516)
(33, 31, 45.27692569068709)
(33, 32, 45.967379738244816)
(33, 33, 46.66904755831214)
(33, 34, 47.38143096192854)
(33, 35, 48.104053883222775)
(33, 36, 48.83646178829912)
(33, 37, 49.57822102496216)
(33, 38, 50.32891812864648)
(33, 39, 51.088159097779204)
(33, 40, 51.85556864985669)
(33, 41, 52.630789467763066)
(33, 42, 53.41348144429457)
(33, 43, 54.20332093147061)
(33, 44, 55.0)
(33, 45, 55.80322571321482)
(33, 46, 56.61271941887264)
(33, 47, 57.42821606144492)
(33, 48, 58.249463516842795)
(33, 49, 59.07622195096772)
(33, 50, 59.90826320300064)
(33, 51, 60.74537019394976)
(33, 52, 61.587336360651285)
(33, 53, 62.433965115151864)
(33, 54, 63.28506932918696)
(33, 55, 64.1404708432983)
(33, 56, 65.0)
(33, 57, 65.86349520030045)
(33, 58, 66.73080248281148)
(33, 59, 67.60177512462228)
(33, 60, 68.47627326307996)
(33, 61, 69.35416353759881)
(33, 62, 70.2353187506115)
(33, 63, 71.11961754677819)
(33, 64, 72.00694410957877)
(33, 65, 72.89718787443039)
(33, 66, 73.79024325749306)
(33, 67, 74.68600939935136)
(33, 68, 75.58438992278762)
(33, 69, 76.48529270389177)
(33, 70, 77.38862965578342)
(33, 71, 78.29431652425353)
(33, 72, 79.20227269466452)
(33, 73, 80.11242100947892)
(33, 74, 81.02468759581859)
(33, 75, 81.93900170248598)
(33, 76, 82.85529554590944)
(33, 77, 83.773504164503)
(33, 78, 84.69356528095862)
(33, 79, 85.61541917201598)
(33, 80, 86.53900854527974)
(33, 81, 87.46427842267951)
(33, 82, 88.3911760301898)
(33, 83, 89.31965069345043)
(33, 84, 90.24965373894794)
(33, 85, 91.18113840043894)
(33, 86, 92.11405973031478)
(33, 87, 93.04837451562494)
(33, 88, 93.98404119849285)
(33, 89, 94.92101980067429)
(33, 90, 95.85927185202274)
(33, 91, 96.79876032264049)
(33, 92, 97.73944955850733)
(33, 93, 98.68130522039117)
(33, 94, 99.62429422585637)
(33, 95, 100.56838469419701)
(33, 96, 101.51354589413178)
(33, 97, 102.45974819410792)
(33, 98, 103.40696301506973)
(33, 99, 104.35516278555652)
(34, 0, 34.0)
(34, 1, 34.0147027033899)
(34, 2, 34.058772731852805)
(34, 3, 34.132096331752024)
(34, 4, 34.23448553724738)
(34, 5, 34.36568055487916)
(34, 6, 34.52535300326414)
